-217.49,-8.03857e-18,130.451,-8.03857e-18,-130.451,-8.01719e-18,174.036,-8.01719e-18,-174.036
-216.99,-8.1549e-18,130.15,-8.1549e-18,-130.15,-8.13321e-18,173.636,-8.13321e-18,-173.636
-216.49,-8.27236e-18,129.85,-8.27236e-18,-129.85,-8.25035e-18,173.237,-8.25035e-18,-173.237
-215.99,-8.39095e-18,129.549,-8.39095e-18,-129.549,-8.36863e-18,172.838,-8.36863e-18,-172.838
-215.49,-8.51068e-18,129.248,-8.51068e-18,-129.248,-8.48804e-18,172.438,-8.48804e-18,-172.438
-214.99,-8.63157e-18,128.948,-8.63157e-18,-128.948,-8.6086e-18,172.039,-8.6086e-18,-172.039
-214.49,-8.7536e-18,128.647,-8.7536e-18,-128.647,-8.73032e-18,171.64,-8.73032e-18,-171.64
-213.99,-8.87681e-18,128.346,-8.87681e-18,-128.346,-8.85319e-18,171.24,-8.85319e-18,-171.24
-213.49,-9.00118e-18,128.046,-9.00118e-18,-128.046,-8.97723e-18,170.841,-8.97723e-18,-170.841
-212.99,-9.12674e-18,127.745,-9.12674e-18,-127.745,-9.10245e-18,170.442,-9.10245e-18,-170.442
-212.49,-9.25348e-18,127.444,-9.25348e-18,-127.444,-9.22886e-18,170.042,-9.22886e-18,-170.042
-211.99,-9.38143e-18,127.144,-9.38143e-18,-127.144,-9.35646e-18,169.643,-9.35646e-18,-169.643
-211.49,-9.51057e-18,126.843,-9.51057e-18,-126.843,-9.48527e-18,169.244,-9.48527e-18,-169.244
-210.99,-9.64094e-18,126.542,-9.64094e-18,-126.542,-9.61528e-18,168.844,-9.61528e-18,-168.844
-210.49,-9.77252e-18,126.242,-9.77252e-18,-126.242,-9.74652e-18,168.445,-9.74652e-18,-168.445
-209.99,-9.90534e-18,125.941,-9.90534e-18,-125.941,-9.87898e-18,168.046,-9.87898e-18,-168.046
-209.49,-1.00394e-17,125.64,-1.00394e-17,-125.64,-1.00127e-17,167.647,-1.00127e-17,-167.647
-208.99,-1.01747e-17,125.339,-1.01747e-17,-125.339,-1.01476e-17,167.247,-1.01476e-17,-167.247
-208.49,-1.03113e-17,125.039,-1.03113e-17,-125.039,-1.02838e-17,166.848,-1.02838e-17,-166.848
-207.99,-1.04491e-17,124.738,-1.04491e-17,-124.738,-1.04213e-17,166.449,-1.04213e-17,-166.449
-207.49,-1.05882e-17,124.437,-1.05882e-17,-124.437,-1.056e-17,166.049,-1.056e-17,-166.049
-206.99,-1.07286e-17,124.136,-1.07286e-17,-124.136,-1.07e-17,165.65,-1.07e-17,-165.65
-206.49,-1.08703e-17,123.836,-1.08703e-17,-123.836,-1.08413e-17,165.251,-1.08413e-17,-165.251
-205.99,-1.10132e-17,123.535,-1.10132e-17,-123.535,-1.09839e-17,164.852,-1.09839e-17,-164.852
-205.49,-1.11575e-17,123.234,-1.11575e-17,-123.234,-1.11278e-17,164.453,-1.11278e-17,-164.453
-204.99,-1.13032e-17,122.933,-1.13032e-17,-122.933,-1.12731e-17,164.053,-1.12731e-17,-164.053
-204.49,-1.14501e-17,122.633,-1.14501e-17,-122.633,-1.14196e-17,163.654,-1.14196e-17,-163.654
-203.99,-1.15984e-17,122.332,-1.15984e-17,-122.332,-1.15675e-17,163.255,-1.15675e-17,-163.255
-203.49,-1.1748e-17,122.031,-1.1748e-17,-122.031,-1.17168e-17,162.856,-1.17168e-17,-162.856
-202.99,-1.1899e-17,121.73,-1.1899e-17,-121.73,-1.18674e-17,162.457,-1.18674e-17,-162.457
-202.49,-1.20514e-17,121.429,-1.20514e-17,-121.429,-1.20193e-17,162.057,-1.20193e-17,-162.057
-201.99,-1.22052e-17,121.129,-1.22052e-17,-121.129,-1.21727e-17,161.658,-1.21727e-17,-161.658
-201.49,-1.23603e-17,120.828,-1.23603e-17,-120.828,-1.23274e-17,161.259,-1.23274e-17,-161.259
-200.99,-1.25168e-17,120.527,-1.25168e-17,-120.527,-1.24835e-17,160.86,-1.24835e-17,-160.86
-200.49,-1.26748e-17,120.226,-1.26748e-17,-120.226,-1.2641e-17,160.461,-1.2641e-17,-160.461
-199.99,-1.28342e-17,119.925,-1.28342e-17,-119.925,-1.28e-17,160.062,-1.28e-17,-160.062
-199.49,-1.2995e-17,119.624,-1.2995e-17,-119.624,-1.29604e-17,159.663,-1.29604e-17,-159.663
-198.99,-1.31572e-17,119.323,-1.31572e-17,-119.323,-1.31222e-17,159.263,-1.31222e-17,-159.263
-198.49,-1.33209e-17,119.023,-1.33209e-17,-119.023,-1.32854e-17,158.864,-1.32854e-17,-158.864
-197.99,-1.34861e-17,118.722,-1.34861e-17,-118.722,-1.34502e-17,158.465,-1.34502e-17,-158.465
-197.49,-1.36527e-17,118.421,-1.36527e-17,-118.421,-1.36164e-17,158.066,-1.36164e-17,-158.066
-196.99,-1.38208e-17,118.12,-1.38208e-17,-118.12,-1.3784e-17,157.667,-1.3784e-17,-157.667
-196.49,-1.39905e-17,117.819,-1.39905e-17,-117.819,-1.39532e-17,157.268,-1.39532e-17,-157.268
-195.99,-1.41616e-17,117.518,-1.41616e-17,-117.518,-1.41239e-17,156.869,-1.41239e-17,-156.869
-195.49,-1.43342e-17,117.217,-1.43342e-17,-117.217,-1.4296e-17,156.47,-1.4296e-17,-156.47
-194.99,-1.45084e-17,116.916,-1.45084e-17,-116.916,-1.44697e-17,156.071,-1.44697e-17,-156.071
-194.49,-1.46841e-17,116.615,-1.46841e-17,-116.615,-1.4645e-17,155.672,-1.4645e-17,-155.672
-193.99,-1.48614e-17,116.314,-1.48614e-17,-116.314,-1.48218e-17,155.273,-1.48218e-17,-155.273
-193.49,-1.50402e-17,116.013,-1.50402e-17,-116.013,-1.50001e-17,154.874,-1.50001e-17,-154.874
-192.99,-1.52206e-17,115.712,-1.52206e-17,-115.712,-1.51801e-17,154.475,-1.51801e-17,-154.475
-192.49,-1.54026e-17,115.411,-1.54026e-17,-115.411,-1.53616e-17,154.076,-1.53616e-17,-154.076
-191.99,-1.55862e-17,115.11,-1.55862e-17,-115.11,-1.55447e-17,153.677,-1.55447e-17,-153.677
-191.49,-1.57714e-17,114.809,-1.57714e-17,-114.809,-1.57294e-17,153.278,-1.57294e-17,-153.278
-190.99,-1.59583e-17,114.508,-1.59583e-17,-114.508,-1.59158e-17,152.879,-1.59158e-17,-152.879
-190.49,-1.61468e-17,114.207,-1.61468e-17,-114.207,-1.61037e-17,152.48,-1.61037e-17,-152.48
-189.99,-1.63369e-17,113.906,-1.63369e-17,-113.906,-1.62934e-17,152.081,-1.62934e-17,-152.081
-189.49,-1.65287e-17,113.605,-1.65287e-17,-113.605,-1.64846e-17,151.682,-1.64846e-17,-151.682
-188.99,-1.67222e-17,113.304,-1.67222e-17,-113.304,-1.66776e-17,151.283,-1.66776e-17,-151.283
-188.49,-1.69173e-17,113.003,-1.69173e-17,-113.003,-1.68722e-17,150.884,-1.68722e-17,-150.884
-187.99,-1.71142e-17,112.702,-1.71142e-17,-112.702,-1.70686e-17,150.485,-1.70686e-17,-150.485
-187.49,-1.73128e-17,112.401,-1.73128e-17,-112.401,-1.72666e-17,150.086,-1.72666e-17,-150.086
-186.99,-1.75131e-17,112.1,-1.75131e-17,-112.1,-1.74664e-17,149.687,-1.74664e-17,-149.687
-186.49,-1.77151e-17,111.799,-1.77151e-17,-111.799,-1.76679e-17,149.288,-1.76679e-17,-149.288
-185.99,-1.79189e-17,111.498,-1.79189e-17,-111.498,-1.78712e-17,148.889,-1.78712e-17,-148.889
-185.49,-1.81245e-17,111.197,-1.81245e-17,-111.197,-1.80762e-17,148.49,-1.80762e-17,-148.49
-184.99,-1.83319e-17,110.896,-1.83319e-17,-110.896,-1.8283e-17,148.092,-1.8283e-17,-148.092
-184.49,-1.8541e-17,110.595,-1.8541e-17,-110.595,-1.84916e-17,147.693,-1.84916e-17,-147.693
-183.99,-1.8752e-17,110.293,-1.8752e-17,-110.293,-1.8702e-17,147.294,-1.8702e-17,-147.294
-183.49,-1.89648e-17,109.992,-1.89648e-17,-109.992,-1.89143e-17,146.895,-1.89143e-17,-146.895
-182.99,-1.91795e-17,109.691,-1.91795e-17,-109.691,-1.91283e-17,146.496,-1.91283e-17,-146.496
-182.49,-1.9396e-17,109.39,-1.9396e-17,-109.39,-1.93442e-17,146.097,-1.93442e-17,-146.097
-181.99,-1.96143e-17,109.089,-1.96143e-17,-109.089,-1.9562e-17,145.698,-1.9562e-17,-145.698
-181.49,-1.98346e-17,108.788,-1.98346e-17,-108.788,-1.97817e-17,145.3,-1.97817e-17,-145.3
