-9.498,-114.53,-7.9954e-05
-9.497,-114.518,-8.01547e-05
-9.496,-114.506,-8.03556e-05
-9.495,-114.494,-8.05568e-05
-9.494,-114.483,-8.07581e-05
-9.493,-114.471,-8.09596e-05
-9.492,-114.459,-8.11613e-05
-9.491,-114.447,-8.13632e-05
-9.49,-114.435,-8.15653e-05
-9.489,-114.423,-8.17675e-05
-9.488,-114.411,-8.197e-05
-9.487,-114.399,-8.21726e-05
-9.486,-114.387,-8.23755e-05
-9.485,-114.376,-8.25785e-05
-9.484,-114.364,-8.27817e-05
-9.483,-114.352,-8.29851e-05
-9.482,-114.34,-8.31887e-05
-9.481,-114.328,-8.33925e-05
-9.48,-114.316,-8.35965e-05
-9.479,-114.304,-8.38007e-05
-9.478,-114.292,-8.40051e-05
-9.477,-114.28,-8.42096e-05
-9.476,-114.269,-8.44144e-05
-9.475,-114.257,-8.46193e-05
-9.474,-114.245,-8.48245e-05
-9.473,-114.233,-8.50298e-05
-9.472,-114.221,-8.52353e-05
-9.471,-114.209,-8.54411e-05
-9.47,-114.197,-8.5647e-05
-9.469,-114.185,-8.58531e-05
-9.468,-114.174,-8.60594e-05
-9.467,-114.162,-8.62659e-05
-9.466,-114.15,-8.64726e-05
-9.465,-114.138,-8.66795e-05
-9.464,-114.126,-8.68865e-05
-9.463,-114.114,-8.70938e-05
-9.462,-114.102,-8.73013e-05
-9.461,-114.09,-8.75089e-05
-9.46,-114.078,-8.77168e-05
-9.459,-114.067,-8.79249e-05
-9.458,-114.055,-8.81331e-05
-9.457,-114.043,-8.83416e-05
-9.456,-114.031,-8.85502e-05
-9.455,-114.019,-8.8759e-05
-9.454,-114.007,-8.89681e-05
-9.453,-113.995,-8.91773e-05
-9.452,-113.983,-8.93867e-05
-9.451,-113.972,-8.95964e-05
-9.45,-113.96,-8.98062e-05
-9.449,-113.948,-9.00162e-05
-9.448,-113.936,-9.02264e-05
-9.447,-113.924,-9.04368e-05
-9.446,-113.912,-9.06474e-05
-9.445,-113.9,-9.08582e-05
-9.444,-113.888,-9.10692e-05
-9.443,-113.876,-9.12804e-05
-9.442,-113.865,-9.14918e-05
-9.441,-113.853,-9.17034e-05
-9.44,-113.841,-9.19152e-05
-9.439,-113.829,-9.21272e-05
-9.438,-113.817,-9.23394e-05
-9.437,-113.805,-9.25518e-05
-9.436,-113.793,-9.27644e-05
-9.435,-113.781,-9.29772e-05
-9.434,-113.77,-9.31902e-05
-9.433,-113.758,-9.34034e-05
-9.432,-113.746,-9.36168e-05
-9.431,-113.734,-9.38304e-05
-9.43,-113.722,-9.40442e-05
-9.429,-113.71,-9.42582e-05
-9.428,-113.698,-9.44724e-05
-9.427,-113.686,-9.46867e-05
-9.426,-113.675,-9.49013e-05
-9.425,-113.663,-9.51161e-05
-9.424,-113.651,-9.53311e-05
-9.423,-113.639,-9.55463e-05
-9.422,-113.627,-9.57617e-05
